Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-06-11,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,2020-06-11 23:59:59.999,902075648.54538493,966502,40972.06474900,391689549.65796588,0
2020-06-12,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,2020-06-12 23:59:59.999,472007894.37567532,553203,24344.81637000,229325970.87113216,0
2020-06-13,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,2020-06-13 23:59:59.999,261673162.25847242,392763,13531.00721400,127577168.31734001,0
2020-06-14,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,2020-06-14 23:59:59.999,282131272.38006622,415568,14465.41615100,135811554.06421556,0
2020-06-15,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,2020-06-15 23:59:59.999,793518842.55098446,839521,41630.74752900,384031123.18172884,0
2020-06-16,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,2020-06-16 23:59:59.999,494458269.13979110,543481,25692.83962500,244097412.88280761,0
2020-06-17,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,2020-06-17 23:59:59.999,453209812.22578060,536158,22842.83127600,215532725.63392767,0
2020-06-18,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,2020-06-18 23:59:59.999,351649555.07253869,475074,17940.40525300,168801558.37933228,0
2020-06-19,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,2020-06-19 23:59:59.999,423086965.19273827,503484,22055.96904600,205898368.34014912,0
2020-06-20,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,2020-06-20 23:59:59.999,282120360.55675261,382778,15125.08176900,140741525.62068328,0
2020-06-21,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,2020-06-21 23:59:59.999,227467940.61021120,321015,11779.79718200,110215504.55537862,0
2020-06-22,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,2020-06-22 23:59:59.999,550995799.06947046,588704,30738.20037500,292712778.14347612,0
2020-06-23,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,2020-06-23 23:59:59.999,395487616.46087799,474319,19112.60621600,184247416.84941235,0
2020-06-24,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,2020-06-24 23:59:59.999,579426702.79668215,572362,26903.54406100,253131387.59992126,0
2020-06-25,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,2020-06-25 23:59:59.999,514396747.40478276,536205,26546.39556300,244659133.88502359,0
2020-06-26,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,2020-06-26 23:59:59.999,461347064.82950308,510947,23307.90347500,213866832.83863124,0
2020-06-27,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,2020-06-27 23:59:59.999,419606802.23720138,499415,21056.87686000,191013780.26087574,0
2020-06-28,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,2020-06-28 23:59:59.999,278721674.92211122,374404,14982.80452800,136093615.81906539,0
2020-06-29,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,2020-06-29 23:59:59.999,384206326.47068040,434299,20449.09779600,186542867.41056208,0
2020-06-30,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,2020-06-30 23:59:59.999,287781334.51701579,328083,15267.74746700,139674651.10276634,0
2020-07-01,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,2020-07-01 23:59:59.999,354087627.16966118,374832,19068.83170500,175429466.28921979,0
2020-07-02,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,2020-07-02 23:59:59.999,417724468.88735677,470292,21637.63048900,197709875.24815683,0
2020-07-03,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,2020-07-03 23:59:59.999,263123750.46717236,343189,13719.52451700,124722413.06761462,0
2020-07-04,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,2020-07-04 23:59:59.999,240576054.91572312,335225,13588.81960000,123666216.06517515,0
2020-07-05,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,2020-07-05 23:59:59.999,308410443.65921520,384500,16276.23427000,147339875.53843993,0
2020-07-06,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,2020-07-06 23:59:59.999,502548376.20946366,533540,28132.94222200,259636973.33594599,0
2020-07-07,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,2020-07-07 23:59:59.999,320576525.35534977,433481,16284.84900200,150931441.59977534,0
2020-07-08,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,2020-07-08 23:59:59.999,525344876.69992350,652605,28067.68064200,262723969.14964063,0
2020-07-09,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,2020-07-09 23:59:59.999,447640493.54432978,575491,22644.91550100,210991009.74510143,0
2020-07-10,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,2020-07-10 23:59:59.999,352238898.76948255,525484,18360.61316800,168904319.25502697,0
2020-07-11,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,2020-07-11 23:59:59.999,208410250.50959371,413452,10815.47329300,99921646.88340026,0
2020-07-12,9234.02000000,9345.00000000,9157.50000000,9302.75000000,30872.70228600,2020-07-12 23:59:59.999,285591381.49153138,484875,14980.18770400,138584259.00133508,0
2020-07-13,9303.31000000,9343.82000000,9200.89000000,9242.62000000,42740.06911500,2020-07-13 23:59:59.999,396614086.79626994,642552,19689.44333700,182734051.95071439,0
2020-07-14,9242.61000000,9279.54000000,9113.00000000,9255.85000000,45772.55250900,2020-07-14 23:59:59.999,421789086.45494741,613139,21666.53695100,199673293.75001954,0
2020-07-15,9255.85000000,9276.49000000,9160.57000000,9197.60000000,39053.57966500,2020-07-15 23:59:59.999,360201683.49480513,554780,17977.67974700,165822998.03166477,0
2020-07-16,9197.60000000,9226.15000000,9047.25000000,9133.72000000,43375.57119100,2020-07-16 23:59:59.999,395883667.02480033,681807,20410.13000900,186271268.49276469,0
2020-07-17,9133.72000000,9186.83000000,9089.81000000,9154.32000000,28054.35874100,2020-07-17 23:59:59.999,256360345.57676793,470991,13397.53780500,122434361.70789555,0
2020-07-18,9154.31000000,9219.30000000,9121.10000000,9170.28000000,22554.54145700,2020-07-18 23:59:59.999,206628105.36278893,430377,11502.70482900,105387979.46391492,0
2020-07-19,9170.30000000,9232.27000000,9101.35000000,9208.99000000,26052.01941700,2020-07-19 23:59:59.999,238521988.03132549,440449,12873.37349300,117870221.42492930,0
2020-07-20,9208.99000000,9221.52000000,9131.00000000,9160.78000000,35458.76408200,2020-07-20 23:59:59.999,325297289.27265834,557096,16527.69288600,151623269.70394643,0
2020-07-21,9160.78000000,9437.73000000,9152.80000000,9390.00000000,60413.58248600,2020-07-21 23:59:59.999,563360524.79942825,782959,29470.51205100,274802209.58012802,0
2020-07-22,9390.00000000,9544.00000000,9261.00000000,9518.16000000,48815.00410700,2020-07-22 23:59:59.999,457776105.61557141,663029,23362.19379000,219166005.90788166,0
2020-07-23,9518.16000000,9664.00000000,9440.33000000,9603.27000000,51856.23350000,2020-07-23 23:59:59.999,494282948.73368242,735371,24461.26546800,233235064.19448092,0
2020-07-24,9603.27000000,9637.00000000,9463.44000000,9537.80000000,43931.13620500,2020-07-24 23:59:59.999,419240263.52182820,677725,20416.29997300,194861143.58552908,0
2020-07-25,9538.10000000,9732.90000000,9513.00000000,9700.42000000,40679.54541600,2020-07-25 23:59:59.999,391431695.71682177,675222,19626.60889300,188907762.75214630,0
2020-07-26,9700.42000000,10111.00000000,9650.00000000,9931.54000000,65279.26931900,2020-07-26 23:59:59.999,644607634.48177705,945611,33748.33180700,333445554.97564465,0
2020-07-27,9931.54000000,11394.86000000,9917.21000000,11029.96000000,150188.93314400,2020-07-27 23:59:59.999,1580355372.09917984,1901088,76650.61005100,806266386.38878950,0
2020-07-28,11029.96000000,11242.23000000,10565.00000000,10906.27000000,97267.73418700,2020-07-28 23:59:59.999,1065375500.18918874,1475636,46575.43053400,510271018.98956396,0
2020-07-29,10906.27000000,11342.82000000,10812.00000000,11100.53000000,76838.09423300,2020-07-29 23:59:59.999,853242253.61582377,1127302,36218.47706500,402507227.08882376,0
2020-07-30,11100.52000000,11170.00000000,10831.00000000,11099.61000000,60794.82645600,2020-07-30 23:59:59.999,669779541.88728343,879960,28272.69876500,311567992.00352517,0
2020-07-31,11099.79000000,11444.00000000,10960.00000000,11335.46000000,70063.66097400,2020-07-31 23:59:59.999,786344325.85523136,971584,34068.14336500,382632611.44135526,0
2020-08-01,11335.46000000,11861.00000000,11220.00000000,11801.17000000,85087.48512600,2020-08-01 23:59:59.999,987817017.31863258,1174252,40523.73352400,470714480.01113470,0
2020-08-02,11801.17000000,12123.46000000,10518.50000000,11071.35000000,97553.07760400,2020-08-02 23:59:59.999,1105757335.52816180,1459900,45974.78641500,521934340.83176615,0
2020-08-03,11071.36000000,11473.00000000,10936.00000000,11219.81000000,56931.84147500,2020-08-03 23:59:59.999,641127593.26145174,919185,27133.03513600,305554713.93730703,0
2020-08-04,11219.68000000,11414.98000000,11000.00000000,11191.97000000,58629.11370900,2020-08-04 23:59:59.999,658084242.67972216,863692,27861.61566100,312734273.79301878,0
2020-08-05,11191.99000000,11780.93000000,11093.00000000,11744.91000000,74970.25685200,2020-08-05 23:59:59.999,861433645.42443967,964637,36130.38455100,415113460.07729001,0
2020-08-06,11744.91000000,11900.00000000,11562.50000000,11762.46000000,63529.08502000,2020-08-06 23:59:59.999,746479211.71559485,919918,30044.20329700,353083043.84203576,0
2020-08-07,11762.47000000,11909.94000000,11322.00000000,11594.23000000,65755.92602200,2020-08-07 23:59:59.999,767005529.28212083,940045,29993.01871000,349862123.74910678,0
2020-08-08,11594.36000000,11808.27000000,11512.00000000,11761.41000000,41858.16104000,2020-08-08 23:59:59.999,489087264.36028091,779318,20448.35261800,238996465.92770352,0
2020-08-09,11761.02000000,11797.11000000,11521.97000000,11681.68000000,41493.06734200,2020-08-09 23:59:59.999,483708602.89638040,853386,19031.22331400,221877538.80726916,0
2020-08-10,11681.69000000,12067.35000000,11450.00000000,11892.92000000,84952.33788700,2020-08-10 23:59:59.999,1009169063.38321293,1340835,42058.72245500,499909664.32169164,0
2020-08-11,11892.90000000,11935.00000000,11125.00000000,11392.08000000,90748.28463400,2020-08-11 23:59:59.999,1049615697.13794155,1343979,41221.96100900,476990926.57705579,0
2020-08-12,11392.09000000,11617.52000000,11150.00000000,11564.33000000,64909.61364400,2020-08-12 23:59:59.999,743303608.09998264,1104096,30943.67211400,354308405.99191444,0
2020-08-13,11564.34000000,11792.96000000,11270.36000000,11780.00000000,70132.49150200,2020-08-13 23:59:59.999,809611114.21324839,1243382,34841.79060200,402381474.75042979,0
2020-08-14,11779.77000000,11850.00000000,11634.03000000,11760.54000000,59818.85269700,2020-08-14 23:59:59.999,702273220.69641574,1011746,28464.66955300,334192256.65110328,0
2020-08-15,11760.55000000,11980.00000000,11680.00000000,11852.40000000,56237.90505000,2020-08-15 23:59:59.999,667446824.06412957,1018956,27303.96632100,324138943.41775912,0
2020-08-16,11852.40000000,11931.72000000,11686.00000000,11911.00000000,41368.23690600,2020-08-16 23:59:59.999,489731524.63694357,790240,19342.04531200,229032803.39445427,0
2020-08-17,11910.99000000,12468.00000000,11769.78000000,12281.13000000,84734.21154000,2020-08-17 23:59:59.999,1026883452.89477197,1210228,42291.08619900,512410754.09037578,0
2020-08-18,12281.15000000,12387.77000000,11817.93000000,11945.01000000,75923.83552700,2020-08-18 23:59:59.999,920402307.17681052,1189390,35954.34997500,436020475.31834663,0
2020-08-19,11945.10000000,12020.08000000,11561.00000000,11754.59000000,73940.16960600,2020-08-19 23:59:59.999,870612801.52956932,1258060,34861.13596900,410547222.25978079,0
2020-08-20,11754.38000000,11888.00000000,11668.00000000,11853.55000000,46085.25435100,2020-08-20 23:59:59.999,543576025.04851070,798027,21992.90754100,259381062.46462872,0
2020-08-21,11853.54000000,11878.00000000,11485.81000000,11531.34000000,64448.30614200,2020-08-21 23:59:59.999,755451999.65409131,1189668,30531.73286600,357993659.71852440,0
2020-08-22,11531.23000000,11686.00000000,11376.81000000,11662.96000000,43678.70164600,2020-08-22 23:59:59.999,504305451.41086398,809328,21605.07092200,249466430.90999061,0
2020-08-23,11663.51000000,11718.07000000,11514.13000000,11648.13000000,37900.00469000,2020-08-23 23:59:59.999,440406018.65187866,627352,18514.62752500,215154211.01204568,0
2020-08-24,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,2020-08-24 23:59:59.999,542298951.53829801,656584,22780.41948800,267322530.43232628,0
2020-08-25,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,2020-08-25 23:59:59.999,797034671.64528012,996668,33126.45198000,379562265.55902560,0
2020-08-26,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,2020-08-26 23:59:59.999,615452789.96733745,862654,25622.53674000,291999409.36174106,0
2020-08-27,11461.42000000,11592.20000000,11125.00000000,11330.38000000,63246.03638300,2020-08-27 23:59:59.999,717474981.66401255,959270,30793.18066800,349359723.85775900,0
2020-08-28,11330.38000000,11542.65000000,11276.89000000,11526.91000000,45953.90836500,2020-08-28 23:59:59.999,525606229.65425099,719985,21714.20285900,248344753.12808140,0
2020-08-29,11526.90000000,11580.02000000,11417.04000000,11465.84000000,32973.79920000,2020-08-29 23:59:59.999,379228275.27072239,611834,15709.30998500,180675288.37511048,0
2020-08-30,11465.84000000,11719.00000000,11458.00000000,11711.16000000,43177.87905400,2020-08-30 23:59:59.999,501375342.93503890,756541,22258.11590200,258461346.45546267,0
2020-08-31,11711.17000000,11800.77000000,11570.00000000,11649.51000000,55353.61774400,2020-08-31 23:59:59.999,646723855.57145354,822062,26579.94028400,310534861.61639537,0
2020-09-01,11649.51000000,12050.85000000,11515.00000000,11921.97000000,78148.19366800,2020-09-01 23:59:59.999,928047313.48896665,1321492,37476.01938200,444996773.66832210,0
2020-09-02,11921.97000000,11954.57000000,11160.10000000,11388.54000000,87221.84560200,2020-09-02 23:59:59.999,1005391012.13387515,1373524,39972.30988700,460939443.22481512,0
2020-09-03,11388.54000000,11462.60000000,9960.80000000,10140.85000000,121950.10601500,2020-09-03 23:59:59.999,1325106403.31586748,1611610,54266.83286000,590230451.11230783,0
2020-09-04,10138.29000000,10627.05000000,9875.50000000,10446.25000000,92733.59911300,2020-09-04 23:59:59.999,959925718.35127546,1434860,42707.83466600,442163704.19721961,0
2020-09-05,10446.25000000,10565.68000000,9825.00000000,10166.69000000,90001.60556800,2020-09-05 23:59:59.999,917578408.87611822,1476782,43478.13232300,443342852.18707489,0
2020-09-06,10166.69000000,10347.14000000,9994.86000000,10256.20000000,56368.78881500,2020-09-06 23:59:59.999,574903000.23517457,1053192,28033.43882700,285904912.75096270,0
2020-09-07,10255.89000000,10410.75000000,9875.00000000,10373.44000000,62620.23067600,2020-09-07 23:59:59.999,634278537.81510948,927363,30576.70067300,309796338.54525116,0
2020-09-08,10373.45000000,10438.00000000,9850.00000000,10126.65000000,73491.87841800,2020-09-08 23:59:59.999,742947901.97123937,1048125,34410.81447000,348048428.88372554,0
2020-09-09,10126.66000000,10343.00000000,9981.01000000,10219.20000000,49347.11377600,2020-09-09 23:59:59.999,503082625.21479094,755560,23815.41242700,242759702.91500349,0
2020-09-10,10219.29000000,10483.35000000,10070.83000000,10336.87000000,58253.75375000,2020-09-10 23:59:59.999,602390078.49228073,851877,27690.11249800,286362452.83931564,0
2020-09-11,10336.86000000,10397.60000000,10200.00000000,10387.89000000,43830.25446700,2020-09-11 23:59:59.999,451241002.66033623,637869,21231.61072700,218592078.02890880,0
2020-09-12,10387.89000000,10477.97000000,10269.25000000,10440.92000000,35379.15309600,2020-09-12 23:59:59.999,366912671.44372690,577724,17560.76888500,182148657.45690611,0
2020-09-13,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,2020-09-13 23:59:59.999,455338605.32914889,692439,20785.51732800,215965189.31612750,0
2020-09-14,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,2020-09-14 23:59:59.999,706175591.38661278,828957,31880.36315700,335719021.03890433,0
2020-09-15,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,2020-09-15 23:59:59.999,666457161.14913774,893852,29744.08727700,320640236.40587628,0
2020-09-16,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,2020-09-16 23:59:59.999,708644989.48306988,884153,31740.51169100,346117690.57309232,0
2020-09-17,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,2020-09-17 23:59:59.999,605010288.77992461,829137,27029.92703500,294147097.61187047,0
2020-09-18,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,2020-09-18 23:59:59.999,516147935.66922837,717371,23044.91988600,251654627.23674528,0
2020-09-19,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,2020-09-19 23:59:59.999,423651901.15773042,620127,19923.05926700,219623766.31297809,0
2020-09-20,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,2020-09-20 23:59:59.999,426815210.75551225,646329,19437.69436300,211845335.51564800,0
2020-09-21,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,2020-09-21 23:59:59.999,751020795.23588369,1028531,33628.93058900,357346575.16901842,0
